,S&P 500 Index,SCHG,SCHV,Invesco Funds - Invesco Global Investment Grade Corporate Bond Fund,iShares Core Global Aggt Bd ETF USD Dist,PIMCO GIS Asia Strategic Interest Bond Fund,"JANUS HENDERSON US SHORT TERM BOND ""A2"" (USD) ACC",Neuberger Berman High Yield Bond,Bloomberg Global-Aggregate Total Return Index Value Unhedged USD,MSCI World Index,MSCI World Net Total Return USD Index,AQUMON MPF Composite Index,AQUMON MPF Bond Index,AQUMON MPF Mixed Index,AQUMON MPF DIS Index,AQUMON MPF Equity Index,AQUMON MPF Equity Global Index,AQUMON MPF Equity US Index,AQUMON MPF Equity Europe Index,AQUMON MPF Equity Asia Index,AQUMON MPF Equity Greatchina index
2024-06-17,3.0078,188.69938,13.45,12.2596,4.73876,9.3,18.23,18.51,458.7298,3508.25,11031.563,1.327470361,1.03456629,1.351585803,1.396143868,1.415075071,1.911282037,2.811323159,1.521437209,1.144790717,1.017708116
2024-06-18,3.0172,189.28734,13.44,12.2256,4.75316,9.31,18.26,18.55,460.1351,3522.68,11077.22,1.330761579,1.03524879,1.355700537,1.40072186,1.419017567,1.919689668,2.819110155,1.532923351,1.14668537,1.016885089
2024-06-19,3.0172,189.28734,13.46,12.2637,4.75316,9.32,18.26,18.55,460.3098,3523.66,11080.54,1.339555691,1.035669575,1.360939602,1.401103933,1.436821395,1.922880146,2.819165304,1.530064253,1.169748576,1.041454606
2024-06-20,3.0173,188.94529,13.46,12.2613,4.74374,9.31,18.26,18.55,459.1541,3519.68,11068.262,1.337309111,1.034727962,1.358531044,1.399389712,1.434012451,1.921694008,2.812743387,1.542085074,1.165485317,1.036126619
2024-06-21,3.0193,188.40833,13.46,12.261,4.73566,9.31,18.26,18.56,458.3809,3507.81,11031.22,1.329948086,1.034345034,1.352767499,1.396826495,1.420644354,1.91393915,2.808303535,1.526855589,1.151286253,1.021122813
2024-06-24,3.0097,188.40415,13.47,12.2496,4.74319,9.31,18.27,18.58,459.1774,3508.95,11035.34,1.329412588,1.035113924,1.353249111,1.39699112,1.418143728,1.913579231,2.801291958,1.540736982,1.14713373,1.018281471
2024-06-25,3.0188,189.18304,13.48,12.2699,4.74108,9.32,18.26,18.58,458.9722,3520.73,11072.4,1.332310837,1.035413033,1.356480377,1.400041826,1.422250327,1.919966293,2.810786171,1.536101481,1.151183209,1.020446588
2024-06-26,2.9979,188.97274,13.48,12.258,4.71915,9.3,18.24,18.55,456.842,3520.21,11070.777,1.331755734,1.033784583,1.354597668,1.396967972,1.423914114,1.919379747,2.814893239,1.526855765,1.154130075,1.022672723
2024-06-27,3,189.2244,13.47,12.2178,4.72525,9.31,18.25,18.55,457.3542,3521.9,11077.37,1.326360252,1.033676956,1.351621813,1.396914769,1.412627165,1.918364803,2.818451218,1.522580919,1.139711164,1.005317051
2024-06-28,2.9857,188.62663,13.47,12.2342,4.71561,9.3,18.25,18.56,456.4821,3511.78,11046.598,1.325407323,1.032958271,1.349645438,1.393332058,1.412700125,1.915573509,2.809845322,1.519547596,1.14128104,1.005257782
2024-07-02,2.9849,190.19695,13.43,12.1628,4.70287,9.28,18.26,18.54,455.2678,3537.51,11128.06,1.327176581,1.032358992,1.351755486,1.395202488,1.415584675,1.924185232,2.832069229,1.521134364,1.141684092,1.006310617
2024-07-03,2.9963,191.41274,13.45,12.1918,4.73012,9.31,18.29,18.56,457.8975,3562.23,11206.11,1.33597107,1.034363392,1.360285202,1.401968777,1.42882965,1.93671772,2.845206035,1.537178438,1.154185806,1.018392627
2024-07-04,2.9963,191.41274,13.48,12.2506,4.73012,9.31,18.29,18.56,457.8716,3569.36,11228.678,1.34062434,1.034690731,1.364064445,1.403076299,1.437173302,1.941870682,2.845340852,1.54585836,1.163348723,1.024850005
2024-07-05,3.0186,192.57087,13.48,12.2576,4.7485,9.33,18.33,18.6,459.6163,3580.9,11265.861,1.34044086,1.03627006,1.365962096,1.408186394,1.433436565,1.94807544,2.860334448,1.546185411,1.156077171,1.014730906
2024-07-08,3.0128,192.43174,13.51,12.3057,4.75437,9.34,18.33,18.64,460.257,3582.7,11271.686,1.338610603,1.037060815,1.365066902,1.409464433,1.428848632,1.949245556,2.863709336,1.546005609,1.14954204,1.006296125
2024-07-09,3.0049,192.33211,13.52,12.3179,4.74429,9.35,18.33,18.64,459.2751,3579.33,11261.25,1.33888564,1.036536273,1.364632109,1.40766911,1.430459958,1.948014607,2.865303115,1.529223311,1.153652958,1.009077478
2024-07-10,3.0311,194.46246,13.52,12.3109,4.75083,9.35,18.34,18.66,459.9104,3613.62,11369.948,1.342137467,1.037231535,1.369061297,1.41412508,1.433960629,1.963326963,2.891133569,1.543126821,1.151984437,1.007176513
2024-07-11,3.0412,193.47482,13.55,12.3128,4.78627,9.37,18.38,18.72,463.2747,3606.15,11346.69,1.350729472,1.039515863,1.376467009,1.415519159,1.447711748,1.962802359,2.871191016,1.555608566,1.170477623,1.025870824
2024-07-12,3.0657,194.84429,13.58,12.3645,4.7989,9.39,18.41,18.75,464.4929,3627.52,11413.947,1.358376168,1.040781633,1.38244264,1.419345758,1.461176398,1.972523916,2.885502416,1.573182703,1.183504854,1.044134969
2024-07-15,3.0606,194.85466,13.59,12.3843,4.79469,9.39,18.41,18.77,464.1461,3629.58,11421.02,1.353797272,1.040690126,1.379801571,1.419238029,1.451597097,1.971595189,2.894113854,1.559743809,1.171799635,1.029808386
2024-07-16,3.0717,196.04226,13.6,12.3813,4.79967,9.36,18.42,18.81,464.6456,3642.95,11463.113,1.351294255,1.04136012,1.379827443,1.423595801,1.44421004,1.976439613,2.912773274,1.553291119,1.160401858,1.016108792
2024-07-17,3.0414,193.66937,13.61,12.4004,4.81451,9.4,18.42,18.81,466.0746,3607.74,11352.461,1.347202582,1.042090839,1.376454057,1.417209645,1.436216705,1.957499106,2.873360652,1.546790053,1.156997748,1.013731172
2024-07-18,3.0091,192.07882,13.6,12.4041,4.80864,9.4,18.41,18.8,465.4285,3579.84,11264.69,1.342853343,1.04177657,1.371394615,1.41225069,1.430135093,1.942333207,2.85108039,1.542005419,1.153916546,1.012986749
2024-07-19,2.9993,190.84812,13.6,12.3898,4.79123,9.39,18.4,18.79,463.7474,3553.76,11182.99,1.331297563,1.040263433,1.361672814,1.405787183,1.410281983,1.927148752,2.83104659,1.528989286,1.133328744,0.99367504
2024-07-22,3.023,192.87294,13.6,12.3666,4.78842,9.39,18.4,18.81,463.5413,3584.66,11280.81,1.335341268,1.039904013,1.364535763,1.409248992,1.41845531,1.940035236,2.857839962,1.543262417,1.138167347,1.002843234
2024-07-23,3.0146,192.42763,13.61,12.3636,4.7882,9.4,18.41,18.83,463.5134,3580.87,11268.869,1.333650876,1.040123693,1.363762242,1.409841676,1.414515744,1.940639263,2.855770603,1.540824892,1.133274158,0.994234767
2024-07-24,2.9631,188.48318,13.61,12.3757,4.79101,9.39,18.42,18.81,463.7819,3515.97,11064.72,1.324633238,1.040240477,1.354426009,1.398352857,1.400075451,1.910066213,2.792002696,1.529859885,1.125805487,0.985946666
2024-07-25,2.9159,187.53126,13.6,12.3588,4.79999,9.38,18.41,18.81,464.5913,3490.82,10985.896,1.31465938,1.041098099,1.345838429,1.395160776,1.381645935,1.89253362,2.778241784,1.515565211,1.107170492,0.969120773
2024-07-26,2.9541,189.62898,13.62,12.3568,4.80763,9.39,18.44,18.83,465.3376,3524.08,11090.992,1.318384304,1.04173683,1.350681169,1.401667705,1.386024924,1.90700132,2.806111303,1.529982598,1.106597827,0.968167937
2024-07-29,2.9643,189.5545,13.65,12.4062,4.81021,9.41,18.45,18.83,465.6608,3526.51,11098.813,1.323125975,1.04280373,1.355182656,1.40457172,1.393284957,1.910424273,2.809189106,1.522552119,1.116205984,0.976771114
2024-07-30,2.9697,188.95372,13.65,12.416,4.81325,9.42,18.45,18.82,465.9636,3514.37,11060.74,1.318808253,1.043193698,1.352513332,1.403378374,1.384119118,1.90355679,2.798363151,1.5275986,1.10555989,0.965490535
2024-07-31,3.0132,191.95957,13.66,12.4392,4.8456,9.44,18.49,18.86,469.0874,3571.58,11241.266,1.334006201,1.046098973,1.368020783,1.415865726,1.406539585,1.931815923,2.839930266,1.542013875,1.125379579,0.985092934
2024-08-01,2.9754,188.65871,13.7,12.4724,4.85952,9.46,18.52,18.82,470.3781,3518.01,11073.386,1.328781885,1.047485393,1.362167536,1.411305027,1.397748442,1.909733009,2.80190504,1.518886839,1.123230394,0.981655135
2024-08-02,2.9173,185.19922,13.72,12.5307,4.91861,9.49,18.6,18.8,476.1118,3448.8,10855.625,1.311775267,1.051614428,1.347749615,1.403873825,1.364205241,1.865704275,2.744616795,1.485643576,1.094812115,0.959962686
2024-08-05,2.9173,180.08263,13.68,12.6184,4.94837,9.44,18.58,18.69,479.0749,3342.73,10522.156,1.287879002,1.053205587,1.323629327,1.385319364,1.324347115,1.805911651,2.659976674,1.457863303,1.0623596,0.942532363
2024-08-06,2.8882,181.63613,13.66,12.5525,4.91535,9.43,18.56,18.77,475.8446,3380.91,10642.45,1.294079693,1.051097394,1.330281124,1.389797313,1.335436042,1.826643251,2.688221723,1.461091382,1.070796529,0.9447831
2024-08-07,2.8831,180.79415,13.67,12.5187,4.89333,9.43,18.55,18.81,473.6813,3372.32,10615.596,1.300505313,1.0497133,1.33402688,1.387304688,1.349893258,1.83042413,2.675233608,1.481940034,1.087976137,0.958232618
2024-08-08,2.9228,184.69458,13.68,12.5162,4.8903,9.42,18.54,18.84,473.354,3427.78,10791.25,1.303313442,1.049382032,1.337193788,1.394536214,1.35430562,1.852126275,2.728664442,1.482014589,1.08575996,0.957998691
2024-08-09,2.9415,185.48748,13.69,12.5021,4.90569,9.44,18.55,18.84,474.8427,3447.75,10854.855,1.31236459,1.050541954,1.345690588,1.400852068,1.368885003,1.866988304,2.743894547,1.491824136,1.100151869,0.96968882
2024-08-12,2.9338,185.45298,13.71,12.5293,4.90367,9.45,18.57,18.85,474.7692,3446.33,10851.466,1.313608084,1.050643733,1.346437635,1.401465053,1.371399211,1.867741629,2.742750017,1.491036021,1.10352978,0.972704788
2024-08-13,2.9796,188.62066,13.73,12.5577,4.92591,9.46,18.6,18.88,476.9046,3501.91,11026.576,1.321482868,1.052408594,1.35584648,1.411465758,1.381295524,1.891340487,2.785678452,1.500764164,1.107991684,0.976138022
2024-08-14,2.9835,189.30469,13.75,12.5967,4.94646,9.47,18.6,18.92,478.8733,3522.42,11091.374,1.324981338,1.054278194,1.36095906,1.416555396,1.383887301,1.902398652,2.797585562,1.516421003,1.10677277,0.972064612
2024-08-15,3.0178,192.22888,13.75,12.5967,4.91692,9.46,18.57,18.94,475.9438,3568.1,11238.906,1.328400862,1.052487017,1.363984023,1.420868518,1.391163373,1.925887321,2.843441261,1.532597514,1.106826931,0.972332838
2024-08-16,3.0383,192.89279,13.78,12.5951,4.92535,9.48,18.59,18.97,476.7542,3584.19,11290.538,1.338358339,1.052967786,1.372805544,1.424670612,1.408348826,1.936569486,2.84977358,1.536103962,1.12682252,0.988691909
2024-08-19,3.0529,194.90423,13.81,12.616,4.94736,9.49,18.6,19.02,478.9612,3618.41,11398.993,1.345369407,1.054592535,1.379263931,1.430209314,1.419271846,1.952354177,2.874361899,1.551219985,1.134871498,0.996673727
2024-08-20,3.0632,194.40194,13.83,12.6295,4.96679,9.49,18.62,19.03,480.8521,3615.77,11390.946,1.346084734,1.055914737,1.38130692,1.431773159,1.418026047,1.952856746,2.869599143,1.548718495,1.133786613,0.992834359
2024-08-21,3.0836,195.52548,13.85,12.6586,4.97589,9.5,18.65,19.05,481.7476,3630.66,11438.7,1.346177855,1.05679568,1.382904341,1.435204047,1.415875861,1.959224229,2.881839926,1.556319137,1.127990513,0.986731082
2024-08-22,3.0768,193.94982,13.86,12.681,4.96174,9.48,18.63,19.05,480.2648,3607.63,11366.532,1.347479952,1.055951525,1.381854292,1.430126863,1.421227067,1.952372468,2.860113006,1.560482656,1.137543778,0.998191626
2024-08-23,3.1039,196.53571,13.86,12.6444,4.98757,9.5,18.67,19.1,482.7652,3649.56,11498.798,1.351851803,1.057259262,1.388180597,1.43784636,1.425256036,1.969252477,2.890174723,1.572958943,1.136124379,0.995961458
2024-08-26,3.0944,195.87383,13.9,12.6865,4.98757,9.51,18.67,19.1,483.1429,3641.81,11474.676,1.353451943,1.058130556,1.388735039,1.436697052,1.428428996,1.966020828,2.881787407,1.572008673,1.141670883,1.002030329
2024-08-27,3.1079,196.36675,13.9,12.6766,4.98364,9.51,18.68,19.13,482.505,3647.3,11492.423,1.354280792,1.057759816,1.38928347,1.436443053,1.430355272,1.969199172,2.887607658,1.573458308,1.14303981,1.004057929
2024-08-28,3.0882,195.24334,13.92,12.6839,4.9787,9.51,18.68,19.12,482.0127,3631.2,11441.91,1.350349746,1.057575722,1.386343025,1.434308668,1.422959301,1.961833499,2.870702662,1.573842201,1.135830039,0.994673021
2024-08-29,3.1053,195.53646,13.91,12.6787,4.96455,9.5,18.67,19.13,480.5991,3632.16,11445.787,1.350635075,1.056986526,1.385579713,1.433148818,1.425012301,1.962527761,2.871266224,1.582324741,1.137432765,0.998549402
2024-08-30,3.1136,197.13935,13.91,12.668,4.96005,9.5,18.67,19.14,480.186,3661.24,11538.378,1.356454689,1.056726545,1.39009695,1.43658281,1.436150326,1.975346195,2.896893841,1.582380388,1.1478999,1.009320294
2024-09-02,3.1136,197.13935,13.92,12.6418,4.96005,9.5,18.67,19.14,479.1531,3659.44,11532.733,1.351335445,1.055848443,1.386371849,1.435602769,1.426849033,1.973942399,2.897076525,1.581496827,1.135903317,0.995919317
2024-09-03,3.0654,193.06855,13.91,12.6441,4.96286,9.5,18.69,19.1,480.4911,3595.44,11332.123,1.345348337,1.056754421,1.380935129,1.428004546,1.415828059,1.944571247,2.840103901,1.56312834,1.133049356,0.99374588
2024-09-04,3.0414,192.5997,13.92,12.681,4.99319,9.5,18.72,19.14,483.4337,3580.06,11284.275,1.337907749,1.058731878,1.375491328,1.427700762,1.400064564,1.93092273,2.830728011,1.549480482,1.11684188,0.98249671
2024-09-05,3.0176,192.26308,13.93,12.7212,5.00128,9.51,18.73,19.18,484.1386,3567.49,11245.322,1.337305647,1.059959955,1.374864111,1.427339831,1.398250515,1.923853677,2.821928276,1.539540565,1.117498511,0.983093836
2024-09-06,2.9827,188.88579,13.95,12.7546,5.02161,9.51,18.76,19.18,486.105,3518.58,11091.873,1.337305647,1.059959955,1.374864111,1.427339831,1.398250515,1.923853677,2.821928276,1.539540565,1.117498511,0.983093836
2024-09-09,3.002,191.01052,13.94,12.7649,5.00813,9.5,18.76,19.2,484.8801,3546.4,11180.424,1.330217053,1.06055538,1.369288641,1.425410302,1.384570756,1.911379817,2.804737239,1.532011796,1.103774392,0.969598711
2024-09-10,3.006,191.38856,13.94,12.7825,5.01318,9.5,18.78,19.19,485.375,3552.03,11198.373,1.331318842,1.061210873,1.370606746,1.427629565,1.385667508,1.91339524,2.815125231,1.521272235,1.105257092,0.971230229
2024-09-11,3.018,193.22849,13.95,12.8129,5.02284,9.49,18.77,19.18,486.3126,3578.65,11282.459,1.332280955,1.062159189,1.372456135,1.432845331,1.38557958,1.923713631,2.841338333,1.523367921,1.101011003,0.967220227
2024-09-12,3.0475,194.80269,13.95,12.8012,5.0179,9.49,18.77,19.21,485.7609,3611.3,11386.278,1.341279713,1.062015435,1.380586058,1.437819548,1.4013384,1.944287649,2.867691083,1.539146959,1.114407949,0.976091468
2024-09-13,3.0562,195.71803,13.97,12.8037,5.04239,9.49,18.8,19.25,488.1201,3634.86,11461.844,1.347066646,1.064001788,1.3863208,1.442956718,1.409449909,1.95586054,2.884568276,1.554350534,1.120074295,0.981920371
2024-09-16,3.0643,196.30997,14,12.8321,5.05721,9.54,18.82,19.3,489.6182,3640.73,11481.596,1.349376592,1.065127705,1.388881434,1.445309493,1.412150399,1.958678146,2.886606085,1.554066148,1.123025943,0.98467362
2024-09-17,3.0581,196.09067,14.03,12.8634,5.04879,9.55,18.81,19.33,488.8022,3640.5,11481.014,1.351870632,1.064781385,1.38940703,1.444386716,1.418668289,1.958516301,2.888787254,1.560697667,1.130779496,0.993985084
2024-09-19,3.091,199.11028,14.05,12.8416,5.03688,9.56,18.82,19.4,487.609,3689.52,11636.275,1.362219237,1.063866381,1.397003662,1.448365673,1.439279703,1.982426148,2.928180871,1.575777073,1.149068961,1.013508597
2024-09-20,3.0722,198.296,14.07,12.8355,5.02981,9.57,18.83,19.38,486.9141,3676.84,11596.365,1.364524729,1.064089086,1.397483126,1.446707882,1.444932024,1.977826032,2.920484014,1.55447697,1.160372731,1.023808019
2024-09-23,3.0784,198.89186,14.07,12.847,5.03441,9.56,18.83,19.38,487.4375,3688.33,11632.793,1.36561451,1.064000003,1.398537766,1.447771526,1.446812127,1.980651501,2.926084611,1.555473578,1.161811131,1.024613757
2024-09-24,3.0965,199.60728,14.07,12.8442,5.04733,9.58,18.85,19.37,488.7005,3702.33,11676.992,1.381617258,1.06514325,1.409526211,1.451435236,1.477744379,1.990541958,2.932718119,1.566575167,1.199294938,1.067771994
2024-09-25,3.0834,198.98824,14.09,12.8499,5.03722,9.58,18.83,19.37,487.727,3695.89,11656.952,1.382691662,1.064886339,1.409036324,1.449383649,1.481430204,1.988599295,2.926284829,1.568441743,1.204822923,1.073867415
2024-09-26,3.1265,200.79609,14.1,12.833,5.03587,9.61,18.82,19.37,487.5192,3720.51,11735.266,1.402772365,1.065100609,1.424053867,1.452914777,1.51972212,2.005931865,2.936852689,1.587531552,1.2495376,1.121857211
2024-09-27,3.1271,200.17687,14.11,12.8217,5.05294,9.64,18.84,19.39,489.2062,3726.8,11760.983,1.416885256,1.06581951,1.434846366,1.454557103,1.545969487,2.009134843,2.932255964,1.594319077,1.283365184,1.161522537
2024-09-30,3.1088,200.65424,14.13,12.8492,5.04306,9.66,18.82,19.4,488.3581,3723.03,11749.691,1.422712497,1.065257128,1.43706885,1.4526983,1.55991134,2.008139163,2.940469033,1.574647475,1.303582895,1.190994715
2024-10-02,3.0811,198.9749,14.16,12.861,5.01835,9.68,18.83,19.4,485.9608,3685.92,11633.343,1.44047009,1.064199967,1.445844752,1.44868111,1.599692785,1.998109041,2.914601977,1.557108544,1.362102053,1.261608399
2024-10-03,3.0661,198.18588,14.16,12.8413,5.00004,9.67,18.81,19.38,484.1022,3675.89,11601.779,1.43156955,1.062453879,1.438179043,1.44409961,1.584601361,1.990135341,2.909646825,1.542908328,1.344913858,1.243513
2024-10-04,3.0665,199.82549,14.13,12.81,4.96421,9.66,18.76,19.36,480.6236,3698.41,11673.379,1.440720187,1.059755839,1.443166283,1.443583429,1.606990442,2.002723241,2.934793804,1.544812194,1.371138879,1.276159631
2024-10-07,3.0529,198.17442,14.11,12.728,4.94983,9.65,18.74,19.31,479.2905,3678.75,11611.388,1.444299977,1.057847944,1.444959219,1.438191041,1.616590463,1.996260633,2.908603121,1.547329232,1.387953923,1.295143389
2024-10-08,3.0628,199.39582,14.08,12.7169,4.94725,9.63,18.75,19.3,479.0265,3694.3,11660.755,1.411794866,1.057900147,1.421475496,1.439957701,1.55120175,1.992872241,2.936091734,1.539683221,1.295618347,1.183613442
2024-10-09,3.081,200.50512,14.07,12.7166,4.93422,9.61,18.73,19.29,477.7463,3716.17,11729.959,1.406688212,1.056793002,1.416987068,1.441849008,1.542730768,2.001003559,2.956324299,1.548049765,1.279164972,1.163018421
2024-10-10,3.0805,200.17319,14.07,12.699,4.93152,9.62,18.75,19.28,477.4146,3710.71,11713.969,1.414561971,1.056274689,1.422062888,1.440842672,1.55968327,2.000783669,2.951458428,1.541563895,1.304227847,1.193342978
2024-10-14,3.1035,202.6561,14.06,12.7136,4.93444,9.61,18.76,19.31,477.1038,3753.49,11849.098,1.416205996,1.055771145,1.42379195,1.446040006,1.562734039,2.021159633,2.989273467,1.556601963,1.298927593,1.184397025
2024-10-15,3.0965,200.58749,14.08,12.711,4.93939,9.63,18.77,19.34,478.2745,3728.4,11770.499,1.402946371,1.056474499,1.415079922,1.445035888,1.53451002,2.005475492,2.970021442,1.539987893,1.266551517,1.143255865
2024-10-16,3.0912,201.50922,14.1,12.7649,4.94298,9.65,18.78,19.36,478.6127,3735.29,11792.349,1.401955675,1.057133564,1.414579516,1.447903861,1.531757662,2.007779723,2.982336516,1.536389003,1.261575832,1.140324771
2024-10-17,3.0981,201.584,14.09,12.7798,4.92411,9.63,18.77,19.34,476.7147,3737.87,11800.626,1.397835607,1.056127815,1.410520186,1.446406118,1.525528122,2.008948819,2.985729894,1.544169012,1.251292259,1.12816072
2024-10-18,3.1124,202.50193,14.08,12.756,4.93433,9.64,18.78,19.35,477.7025,3753.04,11848.954,1.412217555,1.056538496,1.421588788,1.449371952,1.553323797,2.018492705,2.994680283,1.549651699,1.286715503,1.169621921
2024-10-21,3.0948,201.62188,14.07,12.7555,4.90423,9.61,18.75,19.33,474.8797,3740.27,11808.902,1.403999625,1.054763475,1.413432968,1.443475723,1.540790877,2.010067684,2.988745882,1.537799724,1.272982501,1.153207899
2024-10-22,3.0782,201.22964,14.03,12.6854,4.89243,9.6,18.74,19.29,473.7353,3731.32,11780.732,1.400984184,1.053450899,1.409333322,1.440179962,1.538009978,2.004363892,2.9868045,1.532271513,1.271152374,1.155223045
2024-10-23,3.0638,199.38002,14,12.6733,4.87356,9.58,18.73,19.26,471.921,3697.6,11674.345,1.399633803,1.052266306,1.405778671,1.434465025,1.539257195,1.990394705,2.96053004,1.523439207,1.279297634,1.166870663
2024-10-24,3.0736,199.9583,14,12.6649,4.89187,9.59,18.73,19.28,473.6096,3707.18,11704.889,1.39570807,1.053148408,1.404117537,1.43618983,1.529296951,1.989623751,2.964703091,1.524140498,1.265042047,1.151068821
2024-10-25,3.0739,199.70385,14,12.6793,4.8885,9.59,18.73,19.28,473.2958,3705.81,11700.641,1.397203621,1.053093172,1.40459224,1.435225905,1.533063114,1.989664856,2.965423506,1.526941429,1.269872722,1.157382455
2024-10-28,3.0739,200.47773,13.99,12.6689,4.87626,9.58,18.73,19.3,472.2047,3716.61,11734.827,1.398046571,1.052271154,1.405525026,1.436083207,1.535005286,1.995241488,2.973535925,1.532519647,1.269984842,1.157512665
2024-10-29,3.0738,200.56599,13.97,12.6413,4.87098,9.59,18.73,19.29,471.6787,3717.86,11738.873,1.398683246,1.052204473,1.405910166,1.436004612,1.53642502,1.995349232,2.978281094,1.522678818,1.272802877,1.160750841
2024-10-30,3.0707,199.81093,14,12.6514,4.87559,9.59,18.72,19.31,472.1268,3706.29,11702.758,1.391707945,1.052270879,1.400724161,1.432720965,1.522524391,1.987609909,2.970713931,1.511031259,1.257138379,1.143034159
2024-10-31,3.0336,196.65269,13.98,12.6258,4.87502,9.58,18.72,19.28,471.9887,3647.14,11516.614,1.384072151,1.05202734,1.393192559,1.424186902,1.509745532,1.959329981,2.916530099,1.494633314,1.252106407,1.139158361
2024-11-01,3.0538,197.40391,13.98,12.6258,4.86188,9.57,18.7,19.29,470.7268,3660.03,11557.63,1.387227002,1.051350077,1.394494267,1.424269965,1.517764992,1.967422498,2.929157663,1.508937437,1.258658578,1.148416284
2024-11-04,3.0539,197.12437,13.99,12.5947,4.88581,9.58,18.72,19.31,473.1145,3656.14,11545.644,1.39050956,1.053003116,1.397961282,1.425991036,1.521798989,1.965343277,2.920275974,1.506725355,1.265828177,1.155445648
